country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-06-2026 19:00:00",22.06047,88.109737,NH3,4,7,5
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,PM2.5,2,69,33
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,OZONE,24,121,92
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,NO2,20,36,28
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,SO2,5,11,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,PM2.5,20,44,30
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,PM10,37,62,47
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,NO2,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,PM2.5,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,PM10,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,NH3,NA,NA,NA
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-06-2026 19:00:00",22.49929,88.36917,PM10,41,68,57
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-06-2026 19:00:00",22.49929,88.36917,OZONE,12,34,29
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-06-2026 19:00:00",22.51106,88.35142,PM10,35,52,41
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-06-2026 19:00:00",22.51106,88.35142,NO2,17,55,32
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-06-2026 19:00:00",26.6879226,88.4152495,SO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","20-06-2026 19:00:00",25.892357,86.590325,CO,34,44,42
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","20-06-2026 19:00:00",25.892357,86.590325,OZONE,10,27,15
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-06-2026 19:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-06-2026 19:00:00",26.2271665,84.3570427,OZONE,7,12,11
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-06-2026 19:00:00",30.735567,76.775714,NH3,5,11,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-06-2026 19:00:00",30.735567,76.775714,OZONE,24,90,74
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","20-06-2026 19:00:00",30.751462,76.762879,PM2.5,65,96,79
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-06-2026 19:00:00",30.719859,76.738637,PM2.5,8,45,28
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-06-2026 19:00:00",30.719859,76.738637,PM10,21,48,34
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-06-2026 19:00:00",30.719859,76.738637,NH3,14,20,19
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-06-2026 19:00:00",30.719859,76.738637,SO2,1,17,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","20-06-2026 19:00:00",21.194815,81.314770,NO2,2,29,14
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-06-2026 19:00:00",21.185571,81.343175,SO2,8,12,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","20-06-2026 19:00:00",21.224231,81.408350,PM10,29,69,41
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-06-2026 19:00:00",28.815329,77.153010,SO2,9,37,17
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-06-2026 19:00:00",28.815329,77.153010,CO,21,41,24
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-06-2026 19:00:00",28.815329,77.153010,OZONE,5,35,28
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.647622,77.3158090,PM10,80,319,189
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-06-2026 19:00:00",28.776200,77.051074,NO2,6,22,14
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-06-2026 19:00:00",28.776200,77.051074,CO,48,69,50
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-06-2026 19:00:00",28.7256504,77.2011573,PM2.5,28,218,76
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-06-2026 19:00:00",28.7256504,77.2011573,OZONE,2,86,67
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","20-06-2026 19:00:00",28.5512005,77.2735737,PM10,105,184,137
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","20-06-2026 19:00:00","28.594169 ","77.125100 ",PM10,60,178,126
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","20-06-2026 19:00:00","28.594169 ","77.125100 ",NH3,1,7,2
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","20-06-2026 19:00:00","28.594169 ","77.125100 ",SO2,2,9,5
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-06-2026 19:00:00",28.656756,77.227234,PM2.5,55,104,79
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-06-2026 19:00:00",28.656756,77.227234,NO2,13,50,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-06-2026 19:00:00",16.509717,80.612222,SO2,12,32,14
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-06-2026 19:00:00",16.554731,80.649110,NO2,14,27,18
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-06-2026 19:00:00",17.72,83.3,NO2,18,93,38
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-06-2026 19:00:00",17.72,83.3,NH3,3,3,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-06-2026 19:00:00",27.103358,93.679645,PM10,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,PM10,53,109,79
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-06-2026 19:00:00",26.2028636,91.70046436,NO2,1,2,1
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-06-2026 19:00:00",26.2028636,91.70046436,OZONE,3,24,20
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","20-06-2026 19:00:00",26.187500,91.744194,PM10,44,500,142
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-06-2026 19:00:00",22.348441,82.549611,PM10,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-06-2026 19:00:00",22.126650,83.483212,PM10,52,103,79
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-06-2026 19:00:00",22.126650,83.483212,SO2,2,15,9
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","20-06-2026 19:00:00",22.1910172,83.5197009,NH3,1,2,1
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-06-2026 19:00:00",21.258815,81.578979,PM2.5,17,39,26
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-06-2026 19:00:00",21.219665,81.630094,SO2,3,6,5
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-06-2026 19:00:00",21.219665,81.630094,OZONE,1,8,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","20-06-2026 19:00:00",22.06631475,83.33820077,CO,12,76,20
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-06-2026 19:00:00",28.815329,77.153010,NH3,11,13,12
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","20-06-2026 19:00:00",25.586562,85.043586,OZONE,26,34,32
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-06-2026 19:00:00",25.610369,85.132568,CO,18,46,21
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-06-2026 19:00:00",25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-06-2026 19:00:00",25.619651,85.147382,CO,44,86,49
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,PM2.5,37,56,45
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,NO2,29,33,31
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-06-2026 19:00:00",25.596727,85.085624,PM10,69,134,102
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-06-2026 19:00:00",25.596727,85.085624,OZONE,19,24,21
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-06-2026 19:00:00",25.366336,87.117468,PM2.5,48,85,67
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-06-2026 19:00:00",25.366336,87.117468,PM10,39,65,52
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,PM10,26,109,57
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,OZONE,40,73,59
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-06-2026 19:00:00",13.204880,79.097889,OZONE,41,45,44
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,PM2.5,43,59,53
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,NO2,18,69,30
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,CO,12,45,27
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,PM10,49,61,51
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,NO2,25,27,25
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","20-06-2026 19:00:00",16.186555,81.13219,NO2,9,32,18
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","20-06-2026 19:00:00",26.349082,92.68449,PM10,38,80,56
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-06-2026 19:00:00",26.446912,91.439057,CO,20,23,21
India,Assam,Silchar,"Tarapur, Silchar - PCBA","20-06-2026 19:00:00",24.82827,92.79525,PM2.5,25,27,25
India,Assam,Silchar,"Tarapur, Silchar - PCBA","20-06-2026 19:00:00",24.82827,92.79525,CO,26,42,36
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","20-06-2026 19:00:00",26.987634,94.636574,OZONE,28,64,56
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","20-06-2026 19:00:00",24.75746,84.366208,NH3,1,2,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","20-06-2026 19:00:00",24.75746,84.366208,OZONE,6,7,6
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-06-2026 19:00:00",25.42742023,86.13886079,OZONE,8,45,33
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-06-2026 19:00:00",25.697189,85.245900,CO,11,20,11
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-06-2026 19:00:00",26.63086,84.90051,CO,13,17,14
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-06-2026 19:00:00",25.376776,86.471523,PM10,22,64,40
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-06-2026 19:00:00",25.376776,86.471523,NO2,6,9,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.11442,85.39813,NH3,8,14,11
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.1209,85.3647,OZONE,12,79,58
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","20-06-2026 19:00:00",25.586562,85.043586,PM2.5,49,73,58
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","20-06-2026 19:00:00",25.586562,85.043586,PM10,50,78,62
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-06-2026 19:00:00",16.9872867,81.7363176,SO2,5,9,7
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-06-2026 19:00:00",16.9872867,81.7363176,OZONE,15,34,31
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-06-2026 19:00:00",13.67,79.35,PM10,42,155,85
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-06-2026 19:00:00",13.67,79.35,NO2,28,89,55
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-06-2026 19:00:00",13.67,79.35,NH3,2,3,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-06-2026 19:00:00",13.67,79.35,CO,9,35,24
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-06-2026 19:00:00",16.486692,80.699436,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-06-2026 19:00:00",16.486692,80.699436,NH3,4,5,4
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-06-2026 19:00:00",16.486692,80.699436,SO2,11,23,16
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.251013,86.989001,OZONE,16,21,18
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-06-2026 19:00:00",25.204762,85.514960,PM10,12,100,28
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-06-2026 19:00:00",25.204762,85.514960,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,NH3,3,5,3
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","20-06-2026 19:00:00",24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-06-2026 19:00:00",24.762518,84.982348,NO2,19,27,24
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-06-2026 19:00:00",23.243639,72.68994,CO,19,32,23
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","20-06-2026 19:00:00",23.221714,72.654328,PM10,24,60,48
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-06-2026 19:00:00",23.593150,72.372792,PM10,24,92,56
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-06-2026 19:00:00",23.593150,72.372792,NO2,11,13,12
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-06-2026 19:00:00",23.593150,72.372792,NH3,2,2,2
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","20-06-2026 19:00:00",22.248853,70.776774,NH3,1,2,2
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","20-06-2026 19:00:00",22.248853,70.776774,SO2,5,10,9
India,Gujarat,Surat,"Science Center, Surat - SMC","20-06-2026 19:00:00",21.170046,72.795405,NO2,2,4,3
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","20-06-2026 19:00:00",22.320153,73.216285,NH3,2,3,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-06-2026 19:00:00",22.969611,72.643500,PM2.5,46,216,97
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-06-2026 19:00:00",22.969611,72.643500,NH3,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-06-2026 19:00:00",22.969611,72.643500,SO2,26,36,30
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-06-2026 19:00:00",22.969611,72.643500,CO,19,28,22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-06-2026 19:00:00",22.969611,72.643500,OZONE,21,40,39
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","20-06-2026 19:00:00",30.379589,76.778328,NO2,30,33,31
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-06-2026 19:00:00",28.6701,76.9254,PM2.5,82,232,162
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-06-2026 19:00:00",28.7500499,77.1112615,OZONE,11,64,51
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-06-2026 19:00:00",28.498571,77.264840,NH3,5,7,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-06-2026 19:00:00",28.498571,77.264840,SO2,14,32,19
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","20-06-2026 19:00:00","28.493624 ","77.201159 ",NH3,1,8,3
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-06-2026 19:00:00",28.6811736,77.3025234,NO2,20,46,32
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-06-2026 19:00:00",28.542460,77.191651,PM2.5,44,93,70
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-06-2026 19:00:00",28.542460,77.191651,PM10,112,296,173
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-06-2026 19:00:00",28.542460,77.191651,NO2,6,18,11
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-06-2026 19:00:00",28.542460,77.191651,CO,22,42,24
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","20-06-2026 19:00:00",28.5918245,77.2273074,PM2.5,33,123,65
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","20-06-2026 19:00:00",28.5918245,77.2273074,PM10,106,155,126
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","20-06-2026 19:00:00",28.5918245,77.2273074,CO,22,32,22
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-06-2026 19:00:00","28.540721 ","77.168544 ",PM2.5,43,113,66
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-06-2026 19:00:00","28.540721 ","77.168544 ",OZONE,5,48,42
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-06-2026 19:00:00",28.732820,77.170633,PM10,111,219,160
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-06-2026 19:00:00",28.732820,77.170633,NH3,7,15,11
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-06-2026 19:00:00",28.732820,77.170633,CO,2,108,54
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-06-2026 19:00:00",28.732820,77.170633,OZONE,4,31,27
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-06-2026 19:00:00",28.580280,77.233829,SO2,12,43,27
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","20-06-2026 19:00:00",28.611281,77.237738,PM2.5,23,92,45
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","20-06-2026 19:00:00",28.636429,77.201067,PM10,101,163,132
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-06-2026 19:00:00",28.684678,77.076574,SO2,7,36,15
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-06-2026 19:00:00",28.60909,77.0325413,PM2.5,43,312,119
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-06-2026 19:00:00",28.60909,77.0325413,PM10,105,180,119
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","20-06-2026 19:00:00","28.594004 ","76.909423 ",NH3,7,18,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-06-2026 19:00:00",28.570173,76.933762,NO2,18,50,30
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","20-06-2026 19:00:00",28.570173,76.933762,CO,22,54,25
India,Delhi,Delhi,"Narela, Delhi - DPCC","20-06-2026 19:00:00",28.822836,77.101981,NH3,6,13,8
India,Delhi,Delhi,"Narela, Delhi - DPCC","20-06-2026 19:00:00",28.822836,77.101981,SO2,9,99,29
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-06-2026 19:00:00",23.002657,72.591912,OZONE,27,68,63
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-06-2026 19:00:00",23.016834,72.625775,CO,22,31,25
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","20-06-2026 19:00:00",23.041137,72.456691,PM10,32,74,48
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","20-06-2026 19:00:00",23.041137,72.456691,OZONE,3,47,40
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-06-2026 19:00:00",23.023389,72.515201,OZONE,26,45,38
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-06-2026 19:00:00",23.076793,72.627874,PM10,58,80,69
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,PM10,38,59,47
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,NH3,6,6,6
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,PM10,26,59,39
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,SO2,5,6,6
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,CO,74,78,76
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,OZONE,11,41,32
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-06-2026 19:00:00",23.163798,72.677768,PM10,56,89,73
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-06-2026 19:00:00",23.163798,72.677768,CO,6,30,14
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","20-06-2026 19:00:00",28.3419248,77.319699,SO2,2,5,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-06-2026 19:00:00",28.806223,76.141105,PM10,57,105,95
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-06-2026 19:00:00",28.806223,76.141105,CO,21,44,41
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-06-2026 19:00:00",28.593883,76.270653,CO,12,25,16
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-06-2026 19:00:00",28.593883,76.270653,OZONE,11,38,34
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","20-06-2026 19:00:00",28.206800,76.799700,NH3,7,14,10
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","20-06-2026 19:00:00",28.39072,77.30059,PM2.5,77,323,129
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","20-06-2026 19:00:00",28.39072,77.30059,OZONE,22,24,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","20-06-2026 19:00:00",28.376058,77.315741,PM2.5,55,151,95
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","20-06-2026 19:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-06-2026 19:00:00",28.4417,77.3217,OZONE,1,10,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-06-2026 19:00:00",29.503664,75.467934,PM10,16,116,67
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","20-06-2026 19:00:00",28.4227,77.0667,PM2.5,24,311,226
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","20-06-2026 19:00:00",28.4227,77.0667,NH3,8,21,13
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","20-06-2026 19:00:00",28.4501238,77.0263051,PM2.5,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","20-06-2026 19:00:00",28.4501238,77.0263051,PM10,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","20-06-2026 19:00:00",28.4501238,77.0263051,SO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","20-06-2026 19:00:00",29.140560,75.744941,SO2,1,32,16
India,Haryana,Jind,"Police Lines, Jind - HSPCB","20-06-2026 19:00:00",29.307814,76.337619,NH3,13,15,14
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","20-06-2026 19:00:00",29.8006,76.4155,NO2,40,44,42
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","20-06-2026 19:00:00",29.8006,76.4155,CO,7,23,14
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","20-06-2026 19:00:00",29.8006,76.4155,OZONE,8,18,18
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","20-06-2026 19:00:00",29.695300,77.002700,CO,2,152,21
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","20-06-2026 19:00:00",29.695300,77.002700,OZONE,20,44,44
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","20-06-2026 19:00:00",29.966942,76.875879,SO2,2,35,12
India,Delhi,Delhi,"Narela, Delhi - DPCC","20-06-2026 19:00:00",28.822836,77.101981,CO,24,109,28
India,Delhi,Delhi,"Narela, Delhi - DPCC","20-06-2026 19:00:00",28.822836,77.101981,OZONE,3,23,19
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-06-2026 19:00:00",28.567890,77.250515,NH3,5,7,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-06-2026 19:00:00",28.567890,77.250515,SO2,15,23,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-06-2026 19:00:00",28.567890,77.250515,CO,22,46,26
